transaction_id,meal_type,sales_amount,cost_of_goods_sold,customer_age,customer_gender,customer_income_bracket,profit,profit_margin_pct
2683,Spring Rolls,63.52,14.27,54,Male,High,49.25,77.53
2684,Dim Sum,34.92,21.19,56,Male,High,13.73,39.32
2685,Fried Rice,48.49,15.07,30,Non-Binary,Low,33.42,68.92
2686,Sweet & Sour Pork,43.43,6.73,43,Female,Low,36.7,84.5
2687,Spring Rolls,48.51,23.66,33,Female,Low,24.849999999999998,51.23
2688,Fried Rice,38.64,39.44,46,Non-Binary,Low,-0.7999999999999972,-2.07
2689,Kung Pao Chicken,42.5,36.18,27,Non-Binary,High,6.32,14.87
2690,Spring Rolls,33.58,29.94,34,Non-Binary,Low,3.639999999999997,10.84
2691,Hot Pot,41.13,18.92,69,Male,Middle,22.21,54.0
2692,Fried Rice,25.12,38.1,35,Male,Middle,-12.98,-51.67
2693,Spring Rolls,63.83,29.6,56,Female,High,34.23,53.63
2694,Fried Rice,28.34,7.84,38,Female,Low,20.5,72.34
2695,Fried Rice,62.08,36.44,23,Non-Binary,High,25.64,41.3
2696,Kung Pao Chicken,59.07,23.39,55,Male,Low,35.68,60.4
2697,Spring Rolls,52.04,22.53,64,Male,Middle,29.509999999999998,56.71
2698,Kung Pao Chicken,46.26,4.72,25,Non-Binary,High,41.54,89.8
2699,Noodles,57.54,6.49,41,Male,Middle,51.05,88.72
2700,Sweet & Sour Pork,53.77,39.73,41,Male,Middle,14.040000000000006,26.11
2701,Kung Pao Chicken,41.35,18.62,31,Male,Low,22.73,54.97
2702,Kung Pao Chicken,9.86,12.69,33,Male,Middle,-2.83,-28.7
2703,Dim Sum,36.12,23.7,36,Non-Binary,Middle,12.419999999999998,34.39
2704,Kung Pao Chicken,28.63,33.54,59,Non-Binary,Middle,-4.91,-17.15
2705,Kung Pao Chicken,68.37,11.92,59,Non-Binary,Low,56.45,82.57
2706,Sweet & Sour Pork,30.1,11.81,24,Female,Low,18.29,60.76
2707,Dim Sum,49.43,38.95,67,Female,Middle,10.479999999999997,21.2
2708,Kung Pao Chicken,24.36,25.67,58,Male,Low,-1.3100000000000023,-5.38
2709,Noodles,68.01,17.04,67,Male,Middle,50.970000000000006,74.94
2710,Kung Pao Chicken,68.47,16.27,57,Non-Binary,Low,52.2,76.24
2711,Noodles,43.28,32.14,22,Non-Binary,Low,11.14,25.74
2712,Hot Pot,69.66,14.04,54,Male,Middle,55.62,79.84
2713,Dim Sum,32.15,15.33,56,Female,Middle,16.82,52.32
2714,Sweet & Sour Pork,9.41,5.14,33,Non-Binary,Middle,4.2700000000000005,45.38
2715,Dim Sum,65.52,21.31,36,Non-Binary,Middle,44.209999999999994,67.48
2716,Sweet & Sour Pork,24.07,18.44,46,Male,Middle,5.629999999999999,23.39
2717,Sweet & Sour Pork,42.35,9.65,44,Female,Middle,32.7,77.21
2718,Hot Pot,65.28,32.31,33,Female,Low,32.97,50.51
2719,Sweet & Sour Pork,22.83,7.5,37,Female,Middle,15.329999999999998,67.15
2720,Hot Pot,41.15,14.14,33,Non-Binary,Middle,27.009999999999998,65.64
2721,Fried Rice,41.97,10.7,27,Male,Middle,31.27,74.51
2722,Hot Pot,42.01,32.88,52,Female,Low,9.129999999999995,21.73
2723,Sweet & Sour Pork,46.5,3.09,23,Female,Low,43.41,93.35
2724,Spring Rolls,34.43,35.0,27,Male,Middle,-0.5700000000000003,-1.66
2725,Dim Sum,36.07,18.11,46,Non-Binary,Middle,17.96,49.79
2726,Dim Sum,50.23,23.14,62,Non-Binary,Middle,27.089999999999996,53.93
2727,Hot Pot,66.43,25.88,40,Female,Middle,40.55000000000001,61.04
2728,Noodles,64.96,16.7,52,Female,Low,48.25999999999999,74.29
2729,Dim Sum,29.77,30.56,61,Female,High,-0.7899999999999991,-2.65
2730,Spring Rolls,26.78,27.33,38,Female,Low,-0.5499999999999972,-2.05
2731,Dim Sum,39.62,33.38,62,Non-Binary,High,6.239999999999995,15.75
2732,Noodles,58.22,22.02,33,Female,Low,36.2,62.18
2733,Dim Sum,54.42,24.66,65,Female,Middle,29.76,54.69
2734,Kung Pao Chicken,16.33,42.98,27,Non-Binary,Low,-26.65,-163.2
2735,Hot Pot,66.66,40.1,27,Non-Binary,Low,26.559999999999995,39.84
2736,Dim Sum,34.67,42.48,51,Male,Middle,-7.809999999999995,-22.53
2737,Kung Pao Chicken,24.73,21.81,61,Non-Binary,Middle,2.9200000000000017,11.81
2738,Noodles,45.57,34.36,63,Non-Binary,Low,11.21,24.6
2739,Dim Sum,31.61,22.46,35,Non-Binary,Low,9.149999999999999,28.95
2740,Sweet & Sour Pork,54.19,10.22,65,Female,Low,43.97,81.14
2741,Noodles,55.27,11.0,32,Non-Binary,Middle,44.27,80.1
2742,Noodles,61.44,26.96,31,Male,Middle,34.48,56.12
2743,Dim Sum,57.61,7.6,27,Non-Binary,Middle,50.01,86.81
2744,Hot Pot,69.78,12.67,35,Male,Middle,57.11,81.84
2745,Noodles,22.44,6.68,25,Male,Middle,15.760000000000002,70.23
2746,Kung Pao Chicken,42.41,7.3,18,Male,Middle,35.11,82.79
2747,Fried Rice,34.58,37.49,56,Non-Binary,Middle,-2.9100000000000037,-8.42
2748,Spring Rolls,58.4,30.01,60,Male,Low,28.389999999999997,48.61
2749,Sweet & Sour Pork,51.08,20.92,27,Female,Low,30.159999999999997,59.04
2750,Sweet & Sour Pork,38.09,12.42,35,Non-Binary,Middle,25.67,67.39
2751,Sweet & Sour Pork,52.29,43.09,42,Non-Binary,Low,9.199999999999996,17.59
2752,Hot Pot,37.29,3.24,67,Male,Middle,34.05,91.31
2753,Dim Sum,65.87,44.34,61,Male,Middle,21.53,32.69
2754,Spring Rolls,36.15,27.06,33,Female,Middle,9.09,25.15
2755,Fried Rice,29.32,24.39,61,Female,Middle,4.93,16.81
2756,Hot Pot,38.58,24.13,57,Male,High,14.45,37.45
2757,Hot Pot,34.91,27.22,65,Male,High,7.689999999999998,22.03
2758,Sweet & Sour Pork,37.85,26.63,67,Female,Middle,11.220000000000002,29.64
2759,Fried Rice,52.99,42.19,51,Female,High,10.800000000000004,20.38
2760,Dim Sum,35.41,27.38,65,Non-Binary,Middle,8.029999999999998,22.68
2761,Fried Rice,39.14,24.07,18,Non-Binary,Middle,15.07,38.5
2762,Sweet & Sour Pork,12.46,15.76,59,Female,Middle,-3.299999999999999,-26.48
2763,Hot Pot,55.2,14.41,19,Male,Low,40.790000000000006,73.89
2764,Hot Pot,67.8,10.66,34,Female,Middle,57.14,84.28
2765,Sweet & Sour Pork,51.47,15.24,19,Non-Binary,Middle,36.23,70.39
2766,Noodles,61.98,38.14,28,Male,Middle,23.839999999999996,38.46
2767,Fried Rice,27.92,4.98,46,Female,Middle,22.94,82.16
2768,Sweet & Sour Pork,64.53,37.05,38,Female,High,27.480000000000004,42.58
2769,Spring Rolls,13.46,13.79,29,Male,Low,-0.3299999999999983,-2.45
2770,Fried Rice,69.31,14.21,29,Non-Binary,Middle,55.1,79.5
2771,Noodles,63.73,17.55,20,Female,Low,46.17999999999999,72.46
2772,Noodles,69.8,34.85,69,Male,Low,34.949999999999996,50.07
2773,Dim Sum,30.08,38.08,20,Female,Middle,-8.0,-26.6
2774,Kung Pao Chicken,10.24,29.92,54,Male,Low,-19.68,-192.19
2775,Sweet & Sour Pork,56.15,39.55,48,Male,Low,16.6,29.56
2776,Spring Rolls,16.23,31.64,63,Male,Low,-15.41,-94.95
2777,Spring Rolls,54.41,41.04,44,Male,Low,13.369999999999997,24.57
2778,Noodles,31.35,41.65,20,Male,Low,-10.299999999999997,-32.85
2779,Kung Pao Chicken,17.22,42.01,39,Non-Binary,Middle,-24.79,-143.96
2780,Spring Rolls,27.58,25.79,51,Male,Low,1.7899999999999991,6.49
2781,Noodles,14.03,14.19,45,Non-Binary,High,-0.16000000000000014,-1.14
2782,Dim Sum,38.73,24.97,32,Non-Binary,Low,13.759999999999998,35.53
2783,Spring Rolls,25.33,41.73,22,Female,Middle,-16.4,-64.75
2784,Spring Rolls,23.84,12.37,29,Female,Low,11.47,48.11
2785,Dim Sum,8.25,29.42,52,Non-Binary,Low,-21.17,-256.61
2786,Dim Sum,55.22,21.61,32,Female,Middle,33.61,60.87
2787,Dim Sum,57.17,14.13,51,Female,Middle,43.04,75.28
2788,Kung Pao Chicken,42.24,12.37,25,Female,Middle,29.870000000000005,70.71
2789,Spring Rolls,43.98,36.6,43,Female,Low,7.3799999999999955,16.78
2790,Noodles,54.46,30.47,61,Female,Middle,23.990000000000002,44.05
2791,Spring Rolls,68.04,14.87,27,Female,Middle,53.17000000000001,78.15
2792,Spring Rolls,59.6,33.41,34,Male,Low,26.190000000000005,43.94
2793,Sweet & Sour Pork,42.28,40.68,53,Female,Low,1.6000000000000014,3.78
2794,Kung Pao Chicken,66.57,13.9,34,Male,High,52.669999999999995,79.12
2795,Fried Rice,49.08,33.39,53,Male,Middle,15.689999999999998,31.97
2796,Spring Rolls,30.42,39.84,18,Female,High,-9.420000000000002,-30.97
2797,Noodles,51.89,17.08,51,Non-Binary,Low,34.81,67.08
2798,Spring Rolls,51.21,5.61,54,Male,Low,45.6,89.05
2799,Noodles,67.52,25.96,22,Female,Middle,41.559999999999995,61.55
2800,Hot Pot,40.2,19.25,62,Male,Middle,20.950000000000003,52.11
2801,Noodles,36.54,42.36,66,Female,Low,-5.82,-15.93
2802,Spring Rolls,9.05,4.48,33,Male,Middle,4.57,50.5
2803,Kung Pao Chicken,41.71,13.65,67,Non-Binary,Middle,28.060000000000002,67.27
2804,Hot Pot,24.98,13.3,66,Non-Binary,Middle,11.68,46.76
2805,Spring Rolls,56.41,10.79,35,Non-Binary,Middle,45.62,80.87
2806,Hot Pot,64.12,42.38,61,Male,High,21.740000000000002,33.91
2807,Kung Pao Chicken,63.09,33.11,35,Non-Binary,Low,29.980000000000004,47.52
2808,Dim Sum,13.55,33.56,67,Female,High,-20.01,-147.68
2809,Noodles,46.54,23.28,19,Male,Middle,23.259999999999998,49.98
2810,Fried Rice,49.08,37.05,38,Male,Middle,12.030000000000001,24.51
2811,Spring Rolls,24.28,26.49,48,Non-Binary,Middle,-2.2099999999999973,-9.1
2812,Dim Sum,40.12,21.87,21,Female,High,18.249999999999996,45.49
2813,Noodles,44.95,42.84,42,Non-Binary,Low,2.1099999999999994,4.69
2814,Sweet & Sour Pork,24.45,11.8,48,Non-Binary,Middle,12.649999999999999,51.74
2815,Dim Sum,34.17,38.24,47,Female,Low,-4.07,-11.91
2816,Kung Pao Chicken,60.3,24.55,69,Female,Middle,35.75,59.29
2817,Kung Pao Chicken,20.24,4.05,55,Male,High,16.189999999999998,79.99
2818,Fried Rice,69.91,8.05,39,Female,Middle,61.86,88.49
2819,Spring Rolls,47.8,10.05,41,Non-Binary,Middle,37.75,78.97
2820,Sweet & Sour Pork,69.88,18.98,59,Male,Low,50.89999999999999,72.84
2821,Kung Pao Chicken,42.15,29.86,38,Non-Binary,Low,12.29,29.16
2822,Kung Pao Chicken,55.73,12.17,64,Female,Low,43.559999999999995,78.16
2823,Kung Pao Chicken,59.66,15.55,59,Non-Binary,Middle,44.11,73.94
2824,Noodles,26.59,16.06,45,Female,Low,10.530000000000001,39.6
2825,Fried Rice,64.5,36.2,54,Male,Middle,28.299999999999997,43.88
2826,Dim Sum,15.08,24.25,68,Male,Low,-9.17,-60.81
2827,Sweet & Sour Pork,55.29,15.53,47,Female,Low,39.76,71.91
2828,Fried Rice,39.12,30.82,56,Male,Low,8.299999999999997,21.22
2829,Spring Rolls,66.51,21.83,29,Female,Low,44.68000000000001,67.18
2830,Spring Rolls,40.54,39.77,69,Male,Middle,0.769999999999996,1.9
2831,Hot Pot,53.86,39.39,34,Male,High,14.469999999999999,26.87
2832,Kung Pao Chicken,30.64,37.45,19,Non-Binary,Middle,-6.810000000000002,-22.23
2833,Dim Sum,29.34,20.18,50,Male,Middle,9.16,31.22
2834,Fried Rice,51.79,36.67,67,Female,Low,15.119999999999997,29.19
2835,Sweet & Sour Pork,22.29,21.97,53,Male,High,0.3200000000000003,1.44
2836,Sweet & Sour Pork,26.17,41.1,42,Female,Low,-14.93,-57.05
2837,Noodles,41.51,37.6,51,Non-Binary,Middle,3.9099999999999966,9.42
2838,Noodles,55.87,35.22,42,Male,Middle,20.65,36.96
2839,Hot Pot,47.53,28.99,39,Non-Binary,Middle,18.540000000000003,39.01
2840,Dim Sum,20.18,3.9,66,Non-Binary,Low,16.28,80.67
2841,Kung Pao Chicken,64.45,8.58,41,Non-Binary,Low,55.870000000000005,86.69
2842,Dim Sum,35.42,43.06,59,Male,Middle,-7.640000000000001,-21.57
2843,Kung Pao Chicken,16.81,39.61,57,Female,Middle,-22.8,-135.63
2844,Fried Rice,54.0,10.44,62,Male,Middle,43.56,80.67
2845,Sweet & Sour Pork,55.34,34.24,32,Non-Binary,Middle,21.1,38.13
2846,Spring Rolls,10.81,29.68,22,Non-Binary,Middle,-18.869999999999997,-174.56
2847,Dim Sum,57.4,22.59,62,Male,Middle,34.81,60.64
2848,Noodles,35.73,3.72,66,Male,Middle,32.01,89.59
2849,Dim Sum,27.52,10.97,63,Female,Middle,16.549999999999997,60.14
2850,Fried Rice,48.4,43.39,46,Non-Binary,Low,5.009999999999998,10.35
2851,Spring Rolls,39.13,35.33,42,Non-Binary,High,3.8000000000000043,9.71
2852,Noodles,51.45,6.2,43,Male,Middle,45.25,87.95
2853,Dim Sum,68.02,16.63,28,Female,High,51.39,75.55
2854,Spring Rolls,19.21,17.83,23,Non-Binary,Middle,1.3800000000000026,7.18
2855,Noodles,24.47,32.12,64,Non-Binary,Middle,-7.649999999999999,-31.26
2856,Noodles,54.23,25.56,38,Non-Binary,Middle,28.669999999999998,52.87
2857,Hot Pot,53.18,36.41,66,Female,High,16.770000000000003,31.53
2858,Hot Pot,15.84,38.07,55,Non-Binary,High,-22.23,-140.34
2859,Dim Sum,27.39,40.85,29,Non-Binary,Middle,-13.46,-49.14
2860,Noodles,44.2,9.71,60,Female,Low,34.49,78.03
2861,Sweet & Sour Pork,64.43,44.98,45,Male,Middle,19.45000000000001,30.19
2862,Dim Sum,56.87,43.71,55,Non-Binary,Middle,13.159999999999997,23.14
2863,Dim Sum,68.17,15.36,66,Female,Middle,52.81,77.47
2864,Noodles,36.4,23.07,43,Female,Middle,13.329999999999998,36.62
2865,Sweet & Sour Pork,57.64,16.34,49,Non-Binary,High,41.3,71.65
2866,Spring Rolls,64.08,23.52,63,Male,Middle,40.56,63.3
2867,Fried Rice,34.97,17.75,37,Male,High,17.22,49.24
2868,Dim Sum,65.49,31.01,38,Female,Middle,34.47999999999999,52.65
2869,Noodles,31.52,4.64,19,Non-Binary,Middle,26.88,85.28
2870,Dim Sum,35.75,21.09,20,Female,Middle,14.66,41.01
2871,Dim Sum,24.43,25.15,62,Non-Binary,Middle,-0.7199999999999989,-2.95
2872,Dim Sum,12.92,26.41,47,Non-Binary,Middle,-13.49,-104.41
2873,Fried Rice,43.57,11.79,54,Non-Binary,Middle,31.78,72.94
2874,Fried Rice,58.63,39.8,43,Non-Binary,High,18.830000000000005,32.12
2875,Hot Pot,60.54,3.47,43,Male,Middle,57.07,94.27
2876,Dim Sum,62.57,38.79,24,Male,Middle,23.78,38.01
2877,Noodles,13.47,3.47,26,Non-Binary,Low,10.0,74.24
2878,Sweet & Sour Pork,59.57,42.86,59,Female,Low,16.71,28.05
2879,Noodles,53.51,43.32,45,Non-Binary,Middle,10.189999999999998,19.04
2880,Kung Pao Chicken,63.52,27.98,47,Female,Low,35.540000000000006,55.95
2881,Sweet & Sour Pork,15.0,41.94,26,Male,Low,-26.939999999999998,-179.6
2882,Dim Sum,34.04,6.7,60,Female,High,27.34,80.32
2883,Fried Rice,23.3,35.65,36,Non-Binary,Middle,-12.349999999999998,-53.0
2884,Dim Sum,14.63,23.84,25,Male,High,-9.209999999999999,-62.95
2885,Fried Rice,47.94,17.9,49,Non-Binary,High,30.04,62.66
2886,Dim Sum,48.56,22.65,66,Female,Middle,25.910000000000004,53.36
2887,Fried Rice,59.79,13.78,44,Non-Binary,High,46.01,76.95
2888,Noodles,68.71,30.42,50,Male,Middle,38.28999999999999,55.73
2889,Dim Sum,26.87,31.15,33,Male,Low,-4.279999999999998,-15.93
2890,Spring Rolls,15.03,9.13,59,Non-Binary,Low,5.899999999999999,39.25
2891,Fried Rice,39.39,28.64,36,Female,Middle,10.75,27.29
2892,Spring Rolls,68.36,37.11,53,Male,Middle,31.25,45.71
2893,Dim Sum,67.33,28.43,24,Male,Low,38.9,57.78
2894,Noodles,25.77,4.58,67,Female,Low,21.189999999999998,82.23
2895,Hot Pot,24.58,22.55,61,Male,High,2.0299999999999976,8.26
2896,Fried Rice,39.29,32.96,45,Male,Middle,6.329999999999998,16.11
2897,Kung Pao Chicken,60.67,9.77,33,Female,High,50.900000000000006,83.9
2898,Noodles,57.42,22.04,56,Non-Binary,Low,35.38,61.62
2899,Kung Pao Chicken,25.87,43.07,27,Non-Binary,High,-17.2,-66.49
2900,Spring Rolls,33.55,21.55,22,Non-Binary,Middle,11.999999999999996,35.77
2901,Kung Pao Chicken,25.67,36.47,46,Female,Middle,-10.799999999999997,-42.07
2902,Fried Rice,69.32,37.34,40,Female,Middle,31.97999999999999,46.13
2903,Dim Sum,8.43,17.23,67,Non-Binary,High,-8.8,-104.39
2904,Spring Rolls,30.31,34.02,40,Female,Middle,-3.7100000000000044,-12.24
2905,Hot Pot,66.98,8.84,61,Non-Binary,Low,58.14,86.8
2906,Fried Rice,48.36,14.47,36,Male,High,33.89,70.08
2907,Hot Pot,16.79,30.0,63,Female,Middle,-13.21,-78.68
2908,Kung Pao Chicken,10.01,9.61,54,Non-Binary,Middle,0.40000000000000036,4.0
2909,Dim Sum,65.0,43.68,36,Female,Middle,21.32,32.8
2910,Dim Sum,48.69,42.67,25,Non-Binary,Low,6.019999999999996,12.36
2911,Dim Sum,67.19,12.15,37,Female,Low,55.04,81.92
2912,Noodles,61.37,24.88,36,Non-Binary,Middle,36.489999999999995,59.46
2913,Fried Rice,17.78,26.95,38,Non-Binary,Middle,-9.169999999999998,-51.57
2914,Sweet & Sour Pork,30.27,36.42,37,Male,Middle,-6.150000000000002,-20.32
2915,Kung Pao Chicken,45.85,13.66,61,Male,Middle,32.19,70.21
2916,Hot Pot,26.72,42.9,45,Male,Low,-16.18,-60.55
2917,Fried Rice,31.5,8.18,42,Non-Binary,Middle,23.32,74.03
2918,Fried Rice,67.27,36.24,37,Female,Low,31.029999999999994,46.13
2919,Kung Pao Chicken,50.89,14.18,25,Female,Middle,36.71,72.14
2920,Dim Sum,64.57,40.26,25,Female,Middle,24.309999999999995,37.65
2921,Spring Rolls,27.38,10.19,43,Female,High,17.189999999999998,62.78
2922,Fried Rice,63.37,22.68,55,Male,Low,40.69,64.21
2923,Hot Pot,27.42,8.74,39,Non-Binary,Low,18.68,68.13
2924,Dim Sum,48.16,31.83,68,Female,Low,16.33,33.91
2925,Noodles,51.45,19.92,59,Non-Binary,Middle,31.53,61.28
2926,Hot Pot,21.56,39.57,24,Male,Middle,-18.01,-83.53
2927,Hot Pot,41.98,43.49,26,Male,Low,-1.5100000000000051,-3.6
2928,Sweet & Sour Pork,66.82,38.88,26,Non-Binary,Middle,27.93999999999999,41.81
2929,Fried Rice,55.3,14.98,33,Female,Middle,40.31999999999999,72.91
2930,Hot Pot,23.22,35.81,64,Male,Low,-12.590000000000003,-54.22
2931,Sweet & Sour Pork,18.86,24.15,43,Female,Middle,-5.289999999999999,-28.05
2932,Dim Sum,8.9,19.46,52,Female,High,-10.56,-118.65
2933,Sweet & Sour Pork,61.75,18.95,41,Non-Binary,Middle,42.8,69.31
2934,Dim Sum,15.43,17.62,30,Female,High,-2.1900000000000013,-14.19
2935,Kung Pao Chicken,12.05,11.46,51,Male,Low,0.5899999999999999,4.9
2936,Dim Sum,23.61,15.95,40,Non-Binary,Middle,7.66,32.44
2937,Hot Pot,8.61,36.4,66,Female,Middle,-27.79,-322.76
2938,Noodles,25.2,3.48,24,Female,Middle,21.72,86.19
2939,Sweet & Sour Pork,10.17,38.7,67,Male,Middle,-28.53,-280.53
2940,Kung Pao Chicken,31.55,39.26,51,Female,Low,-7.709999999999997,-24.44
2941,Hot Pot,56.32,41.35,34,Female,Low,14.969999999999999,26.58
2942,Spring Rolls,56.99,3.12,66,Male,Low,53.870000000000005,94.53
2943,Sweet & Sour Pork,46.65,44.59,31,Female,High,2.059999999999995,4.42
2944,Sweet & Sour Pork,19.55,23.02,35,Female,Middle,-3.469999999999999,-17.75
2945,Noodles,67.41,39.03,20,Male,Middle,28.379999999999995,42.1
2946,Kung Pao Chicken,42.95,30.31,58,Non-Binary,Middle,12.640000000000004,29.43
2947,Fried Rice,12.46,11.16,66,Non-Binary,Low,1.3000000000000007,10.43
2948,Kung Pao Chicken,49.42,5.83,67,Female,Low,43.59,88.2
2949,Spring Rolls,68.94,26.94,46,Non-Binary,Middle,42.0,60.92
2950,Spring Rolls,65.24,3.8,51,Female,Low,61.44,94.18
2951,Kung Pao Chicken,28.41,40.15,43,Female,Middle,-11.739999999999998,-41.32
2952,Fried Rice,16.44,26.81,57,Non-Binary,Middle,-10.369999999999997,-63.08
2953,Dim Sum,65.52,40.36,61,Female,Low,25.159999999999997,38.4
2954,Noodles,39.41,35.06,28,Male,Middle,4.349999999999994,11.04
2955,Hot Pot,62.99,40.08,66,Female,Low,22.910000000000004,36.37
2956,Hot Pot,54.94,31.33,41,Female,Low,23.61,42.97
2957,Sweet & Sour Pork,51.95,39.03,36,Female,Low,12.920000000000002,24.87
2958,Hot Pot,64.82,10.25,31,Non-Binary,Low,54.56999999999999,84.19
2959,Kung Pao Chicken,64.42,25.2,26,Female,Low,39.22,60.88
2960,Dim Sum,69.66,9.83,57,Non-Binary,Low,59.83,85.89
2961,Kung Pao Chicken,23.99,5.3,61,Male,Middle,18.689999999999998,77.91
2962,Fried Rice,58.88,5.91,30,Female,Middle,52.97,89.96
2963,Fried Rice,10.24,18.68,38,Non-Binary,Middle,-8.44,-82.42
2964,Dim Sum,64.03,31.75,59,Male,Middle,32.28,50.41
2965,Noodles,48.77,19.96,26,Male,High,28.810000000000002,59.07
2966,Hot Pot,46.93,16.99,19,Female,Low,29.94,63.8
2967,Sweet & Sour Pork,14.48,40.92,20,Male,Middle,-26.44,-182.6
2968,Kung Pao Chicken,30.47,32.08,51,Non-Binary,Middle,-1.6099999999999994,-5.28
2969,Spring Rolls,18.3,7.52,50,Male,Low,10.780000000000001,58.91
2970,Fried Rice,65.64,20.79,58,Female,Middle,44.85,68.33
2971,Spring Rolls,47.66,28.63,66,Male,Low,19.029999999999998,39.93
2972,Kung Pao Chicken,12.37,35.25,55,Non-Binary,Low,-22.880000000000003,-184.96
2973,Kung Pao Chicken,32.26,18.78,18,Male,Middle,13.479999999999997,41.79
2974,Dim Sum,12.33,27.7,52,Female,Low,-15.37,-124.66
2975,Spring Rolls,52.19,28.1,67,Male,Low,24.089999999999996,46.16
2976,Noodles,51.48,37.29,37,Male,Middle,14.189999999999998,27.56
2977,Noodles,9.51,9.48,31,Male,Middle,0.02999999999999936,0.32
2978,Fried Rice,32.29,11.65,37,Non-Binary,Low,20.64,63.92
2979,Dim Sum,12.29,4.37,51,Male,Middle,7.919999999999999,64.44
2980,Fried Rice,49.38,26.19,45,Female,Low,23.19,46.96
2981,Fried Rice,31.99,13.6,48,Female,High,18.39,57.49
2982,Hot Pot,22.91,29.13,51,Female,Middle,-6.219999999999999,-27.15
2983,Kung Pao Chicken,16.81,40.99,69,Non-Binary,Middle,-24.180000000000003,-143.84
2984,Fried Rice,57.2,13.3,58,Male,Middle,43.900000000000006,76.75
2985,Fried Rice,69.88,43.25,19,Female,Middle,26.629999999999995,38.11
2986,Hot Pot,22.15,28.93,51,Female,Low,-6.780000000000001,-30.61
2987,Noodles,62.27,34.17,42,Male,High,28.1,45.13
2988,Hot Pot,40.08,14.15,30,Male,Middle,25.93,64.7
2989,Sweet & Sour Pork,48.97,35.88,41,Male,Middle,13.089999999999996,26.73
2990,Dim Sum,58.45,3.27,47,Non-Binary,Middle,55.18,94.41
2991,Spring Rolls,16.65,40.61,18,Male,High,-23.96,-143.9
2992,Fried Rice,14.01,35.47,33,Female,Low,-21.46,-153.18
2993,Noodles,24.71,13.73,49,Male,Middle,10.98,44.44
2994,Dim Sum,57.97,35.19,24,Female,Middle,22.78,39.3
2995,Spring Rolls,19.82,45.0,23,Non-Binary,Middle,-25.18,-127.04
2996,Sweet & Sour Pork,57.22,34.17,22,Female,Low,23.049999999999997,40.28
2997,Fried Rice,46.98,4.95,30,Non-Binary,High,42.029999999999994,89.46
2998,Sweet & Sour Pork,45.48,22.95,47,Female,High,22.529999999999998,49.54
2999,Dim Sum,13.3,44.72,52,Male,High,-31.419999999999998,-236.24
3000,Hot Pot,51.83,37.18,67,Male,Low,14.649999999999999,28.27
3001,Dim Sum,44.35,35.59,36,Female,Middle,8.759999999999998,19.75
3002,Kung Pao Chicken,53.95,8.82,29,Non-Binary,Middle,45.13,83.65
3003,Spring Rolls,29.16,24.67,64,Non-Binary,Middle,4.489999999999998,15.4
3004,Spring Rolls,47.98,7.63,67,Female,Low,40.349999999999994,84.1
3005,Fried Rice,8.93,37.54,64,Non-Binary,Middle,-28.61,-320.38
3006,Fried Rice,37.66,21.72,40,Female,Middle,15.939999999999998,42.33
3007,Sweet & Sour Pork,27.68,39.56,60,Female,Low,-11.880000000000003,-42.92
3008,Hot Pot,66.56,15.26,39,Female,High,51.300000000000004,77.07
3009,Spring Rolls,57.05,11.69,44,Female,Middle,45.36,79.51
3010,Hot Pot,69.35,37.97,41,Male,Middle,31.379999999999995,45.25
3011,Fried Rice,34.1,5.88,38,Male,Low,28.220000000000002,82.76
3012,Dim Sum,25.68,14.94,46,Male,Middle,10.74,41.82
3013,Spring Rolls,46.1,23.95,25,Male,Middle,22.150000000000002,48.05
3014,Hot Pot,47.47,3.13,33,Non-Binary,Middle,44.339999999999996,93.41
3015,Spring Rolls,25.38,33.36,66,Non-Binary,Low,-7.98,-31.44
3016,Kung Pao Chicken,42.59,29.96,49,Male,Middle,12.630000000000003,29.65
3017,Spring Rolls,13.85,42.85,36,Male,Middle,-29.0,-209.39
3018,Spring Rolls,66.03,4.94,44,Male,Middle,61.09,92.52
3019,Dim Sum,12.9,26.2,51,Male,High,-13.299999999999999,-103.1
3020,Dim Sum,66.41,39.4,66,Female,High,27.009999999999998,40.67
3021,Spring Rolls,41.32,27.58,44,Female,Middle,13.740000000000002,33.25
3022,Dim Sum,51.3,26.68,64,Female,Middle,24.619999999999997,47.99
3023,Noodles,45.09,21.05,65,Female,Low,24.040000000000003,53.32
3024,Noodles,16.63,27.66,37,Non-Binary,Middle,-11.030000000000001,-66.33
3025,Sweet & Sour Pork,50.77,12.18,48,Non-Binary,Middle,38.59,76.01
3026,Noodles,46.43,36.98,67,Male,Low,9.450000000000003,20.35
3027,Kung Pao Chicken,22.74,36.62,55,Non-Binary,High,-13.879999999999999,-61.04
3028,Fried Rice,55.61,40.46,52,Non-Binary,Low,15.149999999999999,27.24
3029,Dim Sum,68.22,41.29,32,Female,Middle,26.93,39.48
3030,Kung Pao Chicken,35.14,12.97,58,Female,Low,22.17,63.09
3031,Hot Pot,57.95,31.96,60,Male,Middle,25.990000000000002,44.85
3032,Kung Pao Chicken,19.62,12.59,43,Female,Middle,7.030000000000001,35.83
3033,Kung Pao Chicken,29.81,19.43,43,Female,Low,10.379999999999999,34.82
3034,Sweet & Sour Pork,64.6,32.78,54,Non-Binary,Low,31.819999999999993,49.26
